volume_usd,symbol,date,post_nov_2022
48318327792,USDT,2022-02-14,0
53542330209,USDT,2022-02-15,0
48729582312,USDT,2022-02-16,0
59426477844,USDT,2022-02-17,0
52679060916,USDT,2022-02-18,0
37278604791,USDT,2022-02-19,0
45611091002,USDT,2022-02-20,0
72043746349,USDT,2022-02-21,0
60539262856,USDT,2022-02-22,0
54845607157,USDT,2022-02-23,0
107952010250,USDT,2022-02-24,0
66025345539,USDT,2022-02-25,0
46708690534,USDT,2022-02-26,0
57257598779,USDT,2022-02-27,0
72330789600,USDT,2022-02-28,0
75388694286,USDT,2022-03-01,0
68076385283,USDT,2022-03-02,0
57033279685,USDT,2022-03-03,0
61900652306,USDT,2022-03-04,0
39306054797,USDT,2022-03-05,0
43914369258,USDT,2022-03-06,0
61333826920,USDT,2022-03-07,0
55667916973,USDT,2022-03-08,0
67017876859,USDT,2022-03-09,0
65784999972,USDT,2022-03-10,0
58051333936,USDT,2022-03-11,0
38101124958,USDT,2022-03-12,0
42268710956,USDT,2022-03-13,0
52613345077,USDT,2022-03-14,0
52961395870,USDT,2022-03-15,0
74673285342,USDT,2022-03-16,0
52913216462,USDT,2022-03-17,0
64969319781,USDT,2022-03-18,0
58881848497,USDT,2022-03-19,0
57837125338,USDT,2022-03-20,0
64828148834,USDT,2022-03-21,0
71455738693,USDT,2022-03-22,0
68181581345,USDT,2022-03-23,0
77842904360,USDT,2022-03-24,0
64320675570,USDT,2022-03-25,0
39871932342,USDT,2022-03-26,0
59103680528,USDT,2022-03-27,0
86217871591,USDT,2022-03-28,0
80447404974,USDT,2022-03-29,0
79713341087,USDT,2022-03-30,0
90489848043,USDT,2022-03-31,0
92250507858,USDT,2022-04-01,0
79916606735,USDT,2022-04-02,0
67183096448,USDT,2022-04-03,0
79820905659,USDT,2022-04-04,0
71594982811,USDT,2022-04-05,0
92098510461,USDT,2022-04-06,0
61906251582,USDT,2022-04-07,0
64297486911,USDT,2022-04-08,0
40069848333,USDT,2022-04-09,0
43341611560,USDT,2022-04-10,0
73914574528,USDT,2022-04-11,0
68489224153,USDT,2022-04-12,0
57894656914,USDT,2022-04-13,0
52908937427,USDT,2022-04-14,0
42988969647,USDT,2022-04-15,0
35315439111,USDT,2022-04-16,0
40964576376,USDT,2022-04-17,0
68691204704,USDT,2022-04-18,0
57975539645,USDT,2022-04-19,0
66021482830,USDT,2022-04-20,0
77014328066,USDT,2022-04-21,0
60728483573,USDT,2022-04-22,0
38357597167,USDT,2022-04-23,0
39519383045,USDT,2022-04-24,0
73256647805,USDT,2022-04-25,0
69068297656,USDT,2022-04-26,0
61043327313,USDT,2022-04-27,0
68392086439,USDT,2022-04-28,0
67899674445,USDT,2022-04-29,0
57266339850,USDT,2022-04-30,0
61420362842,USDT,2022-05-01,0
63751566652,USDT,2022-05-02,0
52924035065,USDT,2022-05-03,0
72222517203,USDT,2022-05-04,0
85679638685,USDT,2022-05-05,0
81327879764,USDT,2022-05-06,0
57202594793,USDT,2022-05-07,0
77900163502,USDT,2022-05-08,0
120710294040,USDT,2022-05-09,0
128692083965,USDT,2022-05-10,0
159700404396,USDT,2022-05-11,0
141052751792,USDT,2022-05-12,0
87009885196,USDT,2022-05-13,0
60781876668,USDT,2022-05-14,0
53979914930,USDT,2022-05-15,0
62504490441,USDT,2022-05-16,0
55745978864,USDT,2022-05-17,0
56067250693,USDT,2022-05-18,0
59651836770,USDT,2022-05-19,0
54960961209,USDT,2022-05-20,0
34924240134,USDT,2022-05-21,0
40965864100,USDT,2022-05-22,0
58585612765,USDT,2022-05-23,0
51053417289,USDT,2022-05-24,0
50311844127,USDT,2022-05-25,0
67771285444,USDT,2022-05-26,0
67961870830,USDT,2022-05-27,0
37159842905,USDT,2022-05-28,0
34572061153,USDT,2022-05-29,0
65155466235,USDT,2022-05-30,0
62841794272,USDT,2022-05-31,0
68866735590,USDT,2022-06-01,0
50520845556,USDT,2022-06-02,0
43789145735,USDT,2022-06-03,0
30834183068,USDT,2022-06-04,0
30872185296,USDT,2022-06-05,0
51540243030,USDT,2022-06-06,0
67008901675,USDT,2022-06-07,0
52176620958,USDT,2022-06-08,0
42359067750,USDT,2022-06-09,0
49685289881,USDT,2022-06-10,0
48736816876,USDT,2022-06-11,0
59051274983,USDT,2022-06-12,0
107410569162,USDT,2022-06-13,0
81024425505,USDT,2022-06-14,0
89017006423,USDT,2022-06-15,0
52400892767,USDT,2022-06-16,0
43836219287,USDT,2022-06-17,0
61973128141,USDT,2022-06-18,0
55603476684,USDT,2022-06-19,0
52157987688,USDT,2022-06-20,0
50165859626,USDT,2022-06-21,0
46130025676,USDT,2022-06-22,0
43198538082,USDT,2022-06-23,0
46919267632,USDT,2022-06-24,0
36390241725,USDT,2022-06-25,0
37228683270,USDT,2022-06-26,0
39296953700,USDT,2022-06-27,0
40773930242,USDT,2022-06-28,0
44380636377,USDT,2022-06-29,0
45578518327,USDT,2022-06-30,0
49683415220,USDT,2022-07-01,0
31666712588,USDT,2022-07-02,0
27890770459,USDT,2022-07-03,0
37816157114,USDT,2022-07-04,0
46794873591,USDT,2022-07-05,0
41932894214,USDT,2022-07-06,0
41395542117,USDT,2022-07-07,0
64720676603,USDT,2022-07-08,0
38957001478,USDT,2022-07-09,0
40170710077,USDT,2022-07-10,0
38726869251,USDT,2022-07-11,0
40368791506,USDT,2022-07-12,0
51757860849,USDT,2022-07-13,0
49222660233,USDT,2022-07-14,0
45982487607,USDT,2022-07-15,0
44126749597,USDT,2022-07-16,0
42189248625,USDT,2022-07-17,0
70390606911,USDT,2022-07-18,0
77160548741,USDT,2022-07-19,0
68306872702,USDT,2022-07-20,0
55292189306,USDT,2022-07-21,0
51645071119,USDT,2022-07-22,0
43014917183,USDT,2022-07-23,0
41955275140,USDT,2022-07-24,0
56307512994,USDT,2022-07-25,0
48266723630,USDT,2022-07-26,0
60104591185,USDT,2022-07-27,0
75754591120,USDT,2022-07-28,0
72013108986,USDT,2022-07-29,0
57489826931,USDT,2022-07-30,0
52267348020,USDT,2022-07-31,0
50882756969,USDT,2022-08-01,0
54793315279,USDT,2022-08-02,0
47717439471,USDT,2022-08-03,0
44526180493,USDT,2022-08-04,0
49723473321,USDT,2022-08-05,0
32961917502,USDT,2022-08-06,0
29901528651,USDT,2022-08-07,0
50243147547,USDT,2022-08-08,0
46070684571,USDT,2022-08-09,0
60085173824,USDT,2022-08-10,0
64445391375,USDT,2022-08-11,0
46783370955,USDT,2022-08-12,0
41593883061,USDT,2022-08-13,0
43866838979,USDT,2022-08-14,0
57703388667,USDT,2022-08-15,0
46945222159,USDT,2022-08-16,0
53355167557,USDT,2022-08-17,0
43149679443,USDT,2022-08-18,0
64302127382,USDT,2022-08-19,0
64302127382,USDT,2022-08-20,0
45699064002,USDT,2022-08-21,0
51710064329,USDT,2022-08-22,0
52978066914,USDT,2022-08-23,0
48708536003,USDT,2022-08-24,0
45854093190,USDT,2022-08-25,0
62406193046,USDT,2022-08-26,0
43316381517,USDT,2022-08-27,0
34337927087,USDT,2022-08-28,0
45837060552,USDT,2022-08-29,0
50170084207,USDT,2022-08-30,0
48405934722,USDT,2022-08-31,0
44702355872,USDT,2022-09-01,0
44468235183,USDT,2022-09-02,0
30873646175,USDT,2022-09-03,0
31495577330,USDT,2022-09-04,0
39598045837,USDT,2022-09-05,0
64015343588,USDT,2022-09-06,0
52755357561,USDT,2022-09-07,0
49640976411,USDT,2022-09-08,0
70683518131,USDT,2022-09-09,0
53524443076,USDT,2022-09-10,0
47160062304,USDT,2022-09-11,0
66834639114,USDT,2022-09-12,0
71413926112,USDT,2022-09-13,0
55170613417,USDT,2022-09-14,0
60606622307,USDT,2022-09-15,0
46290851147,USDT,2022-09-16,0
34904822689,USDT,2022-09-17,0
46056427438,USDT,2022-09-18,0
56769197831,USDT,2022-09-19,0
50515394641,USDT,2022-09-20,0
63560607050,USDT,2022-09-21,0
54330130153,USDT,2022-09-22,0
58265731392,USDT,2022-09-23,0
39015165939,USDT,2022-09-24,0
35041309688,USDT,2022-09-25,0
57810071895,USDT,2022-09-26,0
71681603882,USDT,2022-09-27,0
65738293663,USDT,2022-09-28,0
52649004466,USDT,2022-09-29,0
55223655589,USDT,2022-09-30,0
27312920843,USDT,2022-10-01,0
30109417396,USDT,2022-10-02,0
40191505534,USDT,2022-10-03,0
44505643606,USDT,2022-10-04,0
41883470473,USDT,2022-10-05,0
43958843047,USDT,2022-10-06,0
38019451874,USDT,2022-10-07,0
23441883205,USDT,2022-10-08,0
22977760897,USDT,2022-10-09,0
37843287016,USDT,2022-10-10,0
38468219592,USDT,2022-10-11,0
33048616462,USDT,2022-10-12,0
60450860335,USDT,2022-10-13,0
48926387475,USDT,2022-10-14,0
25527432092,USDT,2022-10-15,0
27428821905,USDT,2022-10-16,0
36706571573,USDT,2022-10-17,0
39012357142,USDT,2022-10-18,0
32767030077,USDT,2022-10-19,0
32981854458,USDT,2022-10-20,0
41430999058,USDT,2022-10-21,0
24133042918,USDT,2022-10-22,0
31629519444,USDT,2022-10-23,0
40494105063,USDT,2022-10-24,0
64740988487,USDT,2022-10-25,0
78294376043,USDT,2022-10-26,0
68447928073,USDT,2022-10-27,0
61718295435,USDT,2022-10-28,0
67603092351,USDT,2022-10-29,0
52873524542,USDT,2022-10-30,0
67168423338,USDT,2022-10-31,0
56795449219,USDT,2022-11-01,0
76399032768,USDT,2022-11-02,0
61590549857,USDT,2022-11-03,0
88078834184,USDT,2022-11-04,0
57121137337,USDT,2022-11-05,0
51095877870,USDT,2022-11-06,0
72598608064,USDT,2022-11-07,0
162734866334,USDT,2022-11-08,0
143975136007,USDT,2022-11-09,0
114807119109,USDT,2022-11-10,0
74933538836,USDT,2022-11-11,0
40298138489,USDT,2022-11-12,0
40189889540,USDT,2022-11-13,0
65634612428,USDT,2022-11-14,0
47859299075,USDT,2022-11-15,0
45661177296,USDT,2022-11-16,0
37744442250,USDT,2022-11-17,0
34879098921,USDT,2022-11-18,0
23288439137,USDT,2022-11-19,0
33834889406,USDT,2022-11-20,0
54558293762,USDT,2022-11-21,0
44056204568,USDT,2022-11-22,0
45720458651,USDT,2022-11-23,0
36841695607,USDT,2022-11-24,0
25728613650,USDT,2022-11-25,0
25190862393,USDT,2022-11-26,0
27588594951,USDT,2022-11-27,0
37268352299,USDT,2022-11-28,0
31450915067,USDT,2022-11-29,0
37405224166,USDT,2022-11-30,0
29913541569,USDT,2022-12-01,1
26380777290,USDT,2022-12-02,1
20609261957,USDT,2022-12-03,1
21649754992,USDT,2022-12-04,1
28743587598,USDT,2022-12-05,1
25563996757,USDT,2022-12-06,1
25829885797,USDT,2022-12-07,1
25868764140,USDT,2022-12-08,1
25000886944,USDT,2022-12-09,1
16256414916,USDT,2022-12-10,1
17036610394,USDT,2022-12-11,1
25872687355,USDT,2022-12-12,1
37452330494,USDT,2022-12-13,1
31427740393,USDT,2022-12-14,1
24979746073,USDT,2022-12-15,1
31897990627,USDT,2022-12-16,1
21306704152,USDT,2022-12-17,1
14422416298,USDT,2022-12-18,1
21820408554,USDT,2022-12-19,1
26224288350,USDT,2022-12-20,1
18469483242,USDT,2022-12-21,1
20067291688,USDT,2022-12-22,1
18370924559,USDT,2022-12-23,1
11647419533,USDT,2022-12-24,1
14856104217,USDT,2022-12-25,1
14986560291,USDT,2022-12-26,1
18554435182,USDT,2022-12-27,1
21161758512,USDT,2022-12-28,1
18567214596,USDT,2022-12-29,1
19162959224,USDT,2022-12-30,1
13466542553,USDT,2022-12-31,1
11344984018,USDT,2023-01-01,1
16348780894,USDT,2023-01-02,1
18233713873,USDT,2023-01-03,1
24715975399,USDT,2023-01-04,1
19334292777,USDT,2023-01-05,1
20350836697,USDT,2023-01-06,1
11626878301,USDT,2023-01-07,1
14853747515,USDT,2023-01-08,1
31331363115,USDT,2023-01-09,1
23843949758,USDT,2023-01-10,1
25576360686,USDT,2023-01-11,1
41556485542,USDT,2023-01-12,1
35704375577,USDT,2023-01-13,1
53708266585,USDT,2023-01-14,1
30028224816,USDT,2023-01-15,1
35957366329,USDT,2023-01-16,1
32250868598,USDT,2023-01-17,1
40496222408,USDT,2023-01-18,1
25966707878,USDT,2023-01-19,1
33794858528,USDT,2023-01-20,1
40470629184,USDT,2023-01-21,1
32852491605,USDT,2023-01-22,1
35271449760,USDT,2023-01-23,1
34777970359,USDT,2023-01-24,1
39242817276,USDT,2023-01-25,1
34910787321,USDT,2023-01-26,1
34658058512,USDT,2023-01-27,1
23967491540,USDT,2023-01-28,1
33570913369,USDT,2023-01-29,1
37178895589,USDT,2023-01-30,1
31416134222,USDT,2023-01-31,1
36688644471,USDT,2023-02-01,1
43575657052,USDT,2023-02-02,1
36792033814,USDT,2023-02-03,1
24493083193,USDT,2023-02-04,1
30313569702,USDT,2023-02-05,1
32088027094,USDT,2023-02-06,1
39183502892,USDT,2023-02-07,1
39133872723,USDT,2023-02-08,1
47895876169,USDT,2023-02-09,1
37581182134,USDT,2023-02-10,1
22803314101,USDT,2023-02-11,1
24662650244,USDT,2023-02-12,1
41054083637,USDT,2023-02-13,1
40374822815,USDT,2023-02-14,1
44524116301,USDT,2023-02-15,1
57045633961,USDT,2023-02-16,1
53478834233,USDT,2023-02-17,1
30777314971,USDT,2023-02-18,1
39281755451,USDT,2023-02-19,1
44403471554,USDT,2023-02-20,1
45397558230,USDT,2023-02-21,1
43805622619,USDT,2023-02-22,1
40733371959,USDT,2023-02-23,1
39747788121,USDT,2023-02-24,1
25281973906,USDT,2023-02-25,1
23103836401,USDT,2023-02-26,1
31170898346,USDT,2023-02-27,1
29878544329,USDT,2023-02-28,1
33994082293,USDT,2023-03-01,1
28824873446,USDT,2023-03-02,1
37747411845,USDT,2023-03-03,1
18409338907,USDT,2023-03-04,1
19088160147,USDT,2023-03-05,1
24736796655,USDT,2023-03-06,1
31500223933,USDT,2023-03-07,1
31323198703,USDT,2023-03-08,1
41653343124,USDT,2023-03-09,1
55191206438,USDT,2023-03-10,1
65038416671,USDT,2023-03-11,1
48442153750,USDT,2023-03-12,1
72852500939,USDT,2023-03-13,1
74778462453,USDT,2023-03-14,1
62575628923,USDT,2023-03-15,1
46345690965,USDT,2023-03-16,1
61866017598,USDT,2023-03-17,1
47735900216,USDT,2023-03-18,1
44405090365,USDT,2023-03-19,1
54497686907,USDT,2023-03-20,1
49904460369,USDT,2023-03-21,1
50711682141,USDT,2023-03-22,1
39641340671,USDT,2023-03-23,1
40600299923,USDT,2023-03-24,1
22544554979,USDT,2023-03-25,1
21431041962,USDT,2023-03-26,1
29216004744,USDT,2023-03-27,1
27305773765,USDT,2023-03-28,1
32050016572,USDT,2023-03-29,1
34935146979,USDT,2023-03-30,1
29809423853,USDT,2023-03-31,1
19879792202,USDT,2023-04-01,1
21255417929,USDT,2023-04-02,1
33940605510,USDT,2023-04-03,1
28651211704,USDT,2023-04-04,1
29374587800,USDT,2023-04-05,1
23758252949,USDT,2023-04-06,1
19099660090,USDT,2023-04-07,1
18174194744,USDT,2023-04-08,1
19753710646,USDT,2023-04-09,1
27938130200,USDT,2023-04-10,1
30207674345,USDT,2023-04-11,1
30471411545,USDT,2023-04-12,1
30853738919,USDT,2023-04-13,1
43263085148,USDT,2023-04-14,1
23715727388,USDT,2023-04-15,1
24405645675,USDT,2023-04-16,1
32406207872,USDT,2023-04-17,1
32344221199,USDT,2023-04-18,1
42801912254,USDT,2023-04-19,1
36282233270,USDT,2023-04-20,1
34553496031,USDT,2023-04-21,1
20337083601,USDT,2023-04-22,1
19881820238,USDT,2023-04-23,1
25519663344,USDT,2023-04-24,1
25931247322,USDT,2023-04-25,1
43664074716,USDT,2023-04-26,1
35809974908,USDT,2023-04-27,1
27117912216,USDT,2023-04-28,1
16553983401,USDT,2023-04-29,1
21489188232,USDT,2023-04-30,1
29128129876,USDT,2023-05-01,1
24895722187,USDT,2023-05-02,1
29787863486,USDT,2023-05-03,1
22536823772,USDT,2023-05-04,1
29375040253,USDT,2023-05-05,1
27117468583,USDT,2023-05-06,1
18725657881,USDT,2023-05-07,1
32860419478,USDT,2023-05-08,1
22126554663,USDT,2023-05-09,1
31704546238,USDT,2023-05-10,1
26131663102,USDT,2023-05-11,1
28824954947,USDT,2023-05-12,1
15655448449,USDT,2023-05-13,1
14874679168,USDT,2023-05-14,1
21594744662,USDT,2023-05-15,1
19841483059,USDT,2023-05-16,1
24293380413,USDT,2023-05-17,1
22493741162,USDT,2023-05-18,1
17414028938,USDT,2023-05-19,1
11851408172,USDT,2023-05-20,1
13532622119,USDT,2023-05-21,1
17216429735,USDT,2023-05-22,1
21420969303,USDT,2023-05-23,1
25306791660,USDT,2023-05-24,1
20956153601,USDT,2023-05-25,1
19111705070,USDT,2023-05-26,1
12433601962,USDT,2023-05-27,1
21242373192,USDT,2023-05-28,1
22313821215,USDT,2023-05-29,1
21495789250,USDT,2023-05-30,1
23174506660,USDT,2023-05-31,1
20725195153,USDT,2023-06-01,1
20867435500,USDT,2023-06-02,1
13418796255,USDT,2023-06-03,1
14904403851,USDT,2023-06-04,1
33807354175,USDT,2023-06-05,1
30910972861,USDT,2023-06-06,1
28078183756,USDT,2023-06-07,1
18183759822,USDT,2023-06-08,1
18180149900,USDT,2023-06-09,1
39594900162,USDT,2023-06-10,1
17537918491,USDT,2023-06-11,1
21083018568,USDT,2023-06-12,1
23706670402,USDT,2023-06-13,1
23021035089,USDT,2023-06-14,1
26724033220,USDT,2023-06-15,1
22643402807,USDT,2023-06-16,1
16785486745,USDT,2023-06-17,1
14276388752,USDT,2023-06-18,1
17980147544,USDT,2023-06-19,1
27490561659,USDT,2023-06-20,1
41597850081,USDT,2023-06-21,1
31071097282,USDT,2023-06-22,1
31145738921,USDT,2023-06-23,1
20749225264,USDT,2023-06-24,1
21373038596,USDT,2023-06-25,1
26117984793,USDT,2023-06-26,1
23449790413,USDT,2023-06-27,1
23894930229,USDT,2023-06-28,1
21010132360,USDT,2023-06-29,1
43642431673,USDT,2023-06-30,1
19795362801,USDT,2023-07-01,1
20337659643,USDT,2023-07-02,1
26282530169,USDT,2023-07-03,1
20970952942,USDT,2023-07-04,1
21584664810,USDT,2023-07-05,1
30430114230,USDT,2023-07-06,1
21072109064,USDT,2023-07-07,1
13426621991,USDT,2023-07-08,1
13296750364,USDT,2023-07-09,1
23313495695,USDT,2023-07-10,1
18221606248,USDT,2023-07-11,1
20685690690,USDT,2023-07-12,1
41556380527,USDT,2023-07-13,1
39502042324,USDT,2023-07-14,1
18925797737,USDT,2023-07-15,1
17514358400,USDT,2023-07-16,1
24482827973,USDT,2023-07-17,1
22117323145,USDT,2023-07-18,1
21629091201,USDT,2023-07-19,1
25849427845,USDT,2023-07-20,1
21736934537,USDT,2023-07-21,1
15361411060,USDT,2023-07-22,1
15719491555,USDT,2023-07-23,1
24790908035,USDT,2023-07-24,1
18046684131,USDT,2023-07-25,1
22065183057,USDT,2023-07-26,1
17964435031,USDT,2023-07-27,1
17371797760,USDT,2023-07-28,1
11962846967,USDT,2023-07-29,1
15914742870,USDT,2023-07-30,1
18354638255,USDT,2023-07-31,1
27115449240,USDT,2023-08-01,1
26312546015,USDT,2023-08-02,1
20365437032,USDT,2023-08-03,1
20189124066,USDT,2023-08-04,1
14278737533,USDT,2023-08-05,1
14800094198,USDT,2023-08-06,1
23981817200,USDT,2023-08-07,1
25874561718,USDT,2023-08-08,1
22920990916,USDT,2023-08-09,1
18525528096,USDT,2023-08-10,1
16439483171,USDT,2023-08-11,1
11930000390,USDT,2023-08-12,1
14122729675,USDT,2023-08-13,1
20154696560,USDT,2023-08-14,1
21720437145,USDT,2023-08-15,1
24501625172,USDT,2023-08-16,1
46202367641,USDT,2023-08-17,1
34300507987,USDT,2023-08-18,1
17888080535,USDT,2023-08-19,1
15722340351,USDT,2023-08-20,1
21350289570,USDT,2023-08-21,1
24087904847,USDT,2023-08-22,1
25410027986,USDT,2023-08-23,1
20070736123,USDT,2023-08-24,1
19999153582,USDT,2023-08-25,1
11240935990,USDT,2023-08-26,1
12072570625,USDT,2023-08-27,1
18160207139,USDT,2023-08-28,1
39257157473,USDT,2023-08-29,1
22718699935,USDT,2023-08-30,1
27302426037,USDT,2023-08-31,1
25428948060,USDT,2023-09-01,1
16557766093,USDT,2023-09-02,1
14510340452,USDT,2023-09-03,1
17920742517,USDT,2023-09-04,1
18323727990,USDT,2023-09-05,1
19715200487,USDT,2023-09-06,1
18242134001,USDT,2023-09-07,1
17906934253,USDT,2023-09-08,1
10128707374,USDT,2023-09-09,1
15171173010,USDT,2023-09-10,1
24658044680,USDT,2023-09-11,1
26626307087,USDT,2023-09-12,1
20526953164,USDT,2023-09-13,1
21251601415,USDT,2023-09-14,1
19295499486,USDT,2023-09-15,1
14317870597,USDT,2023-09-16,1
12731066338,USDT,2023-09-17,1
23169510106,USDT,2023-09-18,1
19869924197,USDT,2023-09-19,1
20831080166,USDT,2023-09-20,1
65289803093,USDT,2023-09-21,1
16422421266,USDT,2023-09-22,1
12105054638,USDT,2023-09-23,1
13177215723,USDT,2023-09-24,1
18410794811,USDT,2023-09-25,1
17449026978,USDT,2023-09-26,1
21012429240,USDT,2023-09-27,1
23496469874,USDT,2023-09-28,1
33744855887,USDT,2023-09-29,1
28335840810,USDT,2023-09-30,1
26887832164,USDT,2023-10-01,1
33775951107,USDT,2023-10-02,1
28992376862,USDT,2023-10-03,1
21138935230,USDT,2023-10-04,1
18816329985,USDT,2023-10-05,1
19152176768,USDT,2023-10-06,1
11006329208,USDT,2023-10-07,1
12488411034,USDT,2023-10-08,1
20684218429,USDT,2023-10-09,1
17384784047,USDT,2023-10-10,1
19945698427,USDT,2023-10-11,1
16234691731,USDT,2023-10-12,1
21158055012,USDT,2023-10-13,1
9989859215,USDT,2023-10-14,1
12496424347,USDT,2023-10-15,1
47707269941,USDT,2023-10-16,1
38333912794,USDT,2023-10-17,1
32819081997,USDT,2023-10-18,1
33070893762,USDT,2023-10-19,1
40795586179,USDT,2023-10-20,1
31214248865,USDT,2023-10-21,1
33182189773,USDT,2023-10-22,1
50238491833,USDT,2023-10-23,1
60389981030,USDT,2023-10-24,1
37032981246,USDT,2023-10-25,1
34400726384,USDT,2023-10-26,1
26940157935,USDT,2023-10-27,1
17102158535,USDT,2023-10-28,1
17945833722,USDT,2023-10-29,1
28763511481,USDT,2023-10-30,1
29335341382,USDT,2023-10-31,1
39913237495,USDT,2023-11-01,1
37061602828,USDT,2023-11-02,1
30750864935,USDT,2023-11-03,1
20039891292,USDT,2023-11-04,1
27539467535,USDT,2023-11-05,1
28998480107,USDT,2023-11-06,1
37131401565,USDT,2023-11-07,1
31439123893,USDT,2023-11-08,1
71681797266,USDT,2023-11-09,1
50393389957,USDT,2023-11-10,1
40492882175,USDT,2023-11-11,1
34090921591,USDT,2023-11-12,1
47623447835,USDT,2023-11-13,1
47902433059,USDT,2023-11-14,1
49894898098,USDT,2023-11-15,1
52458412049,USDT,2023-11-16,1
45809290050,USDT,2023-11-17,1
30549410765,USDT,2023-11-18,1
28609109544,USDT,2023-11-19,1
40570824216,USDT,2023-11-20,1
48932459629,USDT,2023-11-21,1
43622993259,USDT,2023-11-22,1
28640324596,USDT,2023-11-23,1
40071555958,USDT,2023-11-24,1
23045093192,USDT,2023-11-25,1
30299804822,USDT,2023-11-26,1
38568585545,USDT,2023-11-27,1
37720536626,USDT,2023-11-28,1
35115076722,USDT,2023-11-29,1
29247809691,USDT,2023-11-30,1
36738335582,USDT,2023-12-01,1
31086578261,USDT,2023-12-02,1
32506614462,USDT,2023-12-03,1
74534917166,USDT,2023-12-04,1
59504264657,USDT,2023-12-05,1
57074332907,USDT,2023-12-06,1
52213979484,USDT,2023-12-07,1
48979635040,USDT,2023-12-08,1
45714652119,USDT,2023-12-09,1
32521476893,USDT,2023-12-10,1
73473005079,USDT,2023-12-11,1
50960203250,USDT,2023-12-12,1
52038965688,USDT,2023-12-13,1
50697278985,USDT,2023-12-14,1
45289072124,USDT,2023-12-15,1
34866731284,USDT,2023-12-16,1
34792857542,USDT,2023-12-17,1
47767663338,USDT,2023-12-18,1
44657013334,USDT,2023-12-19,1
50936892565,USDT,2023-12-20,1
48533420642,USDT,2023-12-21,1
52902171478,USDT,2023-12-22,1
36651294683,USDT,2023-12-23,1
49444358257,USDT,2023-12-24,1
61756563211,USDT,2023-12-25,1
63483140133,USDT,2023-12-26,1
56078039633,USDT,2023-12-27,1
59086706628,USDT,2023-12-28,1
52443392742,USDT,2023-12-29,1
31559955137,USDT,2023-12-30,1
33159237822,USDT,2023-12-31,1
35556530943,USDT,2024-01-01,1
59445456300,USDT,2024-01-02,1
87663506544,USDT,2024-01-03,1
54080510298,USDT,2024-01-04,1
53743098427,USDT,2024-01-05,1
32532178110,USDT,2024-01-06,1
32666859534,USDT,2024-01-07,1
61906019146,USDT,2024-01-08,1
61396977432,USDT,2024-01-09,1
80427898461,USDT,2024-01-10,1
78116360556,USDT,2024-01-11,1
71993899911,USDT,2024-01-12,1
38741665180,USDT,2024-01-13,1
35054633394,USDT,2024-01-14,1
41325317168,USDT,2024-01-15,1
43063894677,USDT,2024-01-16,1
39917312476,USDT,2024-01-17,1
46185843187,USDT,2024-01-18,1
46650934337,USDT,2024-01-19,1
25670327311,USDT,2024-01-20,1
21953622854,USDT,2024-01-21,1
49537774963,USDT,2024-01-22,1
52394904183,USDT,2024-01-23,1
38440622439,USDT,2024-01-24,1
33716145309,USDT,2024-01-25,1
42091434921,USDT,2024-01-26,1
23232564659,USDT,2024-01-27,1
29379055847,USDT,2024-01-28,1
35674653681,USDT,2024-01-29,1
41189878063,USDT,2024-01-30,1
41189878063,USDT,2024-01-31,1
37397906057,USDT,2024-02-01,1
32455547367,USDT,2024-02-02,1
19986631753,USDT,2024-02-03,1
22080787677,USDT,2024-02-04,1
30574227480,USDT,2024-02-05,1
31068605844,USDT,2024-02-06,1
36206749333,USDT,2024-02-07,1
41495353803,USDT,2024-02-08,1
55541686302,USDT,2024-02-09,1
28746535798,USDT,2024-02-10,1
31433121648,USDT,2024-02-11,1
50194735130,USDT,2024-02-12,1
57692446059,USDT,2024-02-13,1
64385254811,USDT,2024-02-14,1
69469934488,USDT,2024-02-15,1
53607476361,USDT,2024-02-16,1
45457904701,USDT,2024-02-17,1
49507723529,USDT,2024-02-18,1
49248059896,USDT,2024-02-19,1
66817806001,USDT,2024-02-20,1
59273333052,USDT,2024-02-21,1
55760174038,USDT,2024-02-22,1
49400677249,USDT,2024-02-23,1
33883854964,USDT,2024-02-24,1
36679935803,USDT,2024-02-25,1
62980327478,USDT,2024-02-26,1
81780866102,USDT,2024-02-27,1
128007189181,USDT,2024-02-28,1
111968615893,USDT,2024-02-29,1
76389482142,USDT,2024-03-01,1
67653795192,USDT,2024-03-02,1
70762304723,USDT,2024-03-03,1
123818816561,USDT,2024-03-04,1
189867087465,USDT,2024-03-05,1
128487768220,USDT,2024-03-06,1
95225950701,USDT,2024-03-07,1
108030960578,USDT,2024-03-08,1
63272520530,USDT,2024-03-09,1
77540921867,USDT,2024-03-10,1
118434243798,USDT,2024-03-11,1
115805937864,USDT,2024-03-12,1
95338044782,USDT,2024-03-13,1
116520409213,USDT,2024-03-14,1
145040404215,USDT,2024-03-15,1
101796439885,USDT,2024-03-16,1
90407787768,USDT,2024-03-17,1
98373958984,USDT,2024-03-18,1
137581151030,USDT,2024-03-19,1
122985298758,USDT,2024-03-20,1
87543595572,USDT,2024-03-21,1
81269693027,USDT,2024-03-22,1
53727479558,USDT,2024-03-23,1
53627981617,USDT,2024-03-24,1
81204666738,USDT,2024-03-25,1
77399464621,USDT,2024-03-26,1
83797223894,USDT,2024-03-27,1
73312354659,USDT,2024-03-28,1
61237744035,USDT,2024-03-29,1
46808102783,USDT,2024-03-30,1
